sn,q1from1,q1to1,q1from2,q1to2,q1from3,q1to3,q2from1,q2to1,q2from2,q2to2,q2from3,q2to3,q3crop1,q3crop2,q3crop3,q3crop4,q3crop5,q3crop6,q4,q8icds,q8ssa,q8mdm,q8pmgsy,q8vaccin,q8sgry,q8nfw,q8rggvy,q8other,q91,q92,q93,q94,q10,q11,q12,q13,q14busstand,q14pryschool,q14secschool,q14phc,q14dispensary,q14hospital,q14bank,q14postoffice,q14market,q14fpsration,q14bdooffice,q14collectorsoffice,q15busstand,q15pryschool,q15secschool,q15phc,q15dispensary,q15hospital,q15bank,q15postoffice,q15market,q15fpsration,q15bdooffice,q15collectorsoffice,remarks,state,sid,did,bid,pid,vid,codesmerge,q1from11,q1from12,q1from1final,q1from21,q1from22,q1from2final,q1from31,q1from32,q1from3final,q2from11,q2from12,q2from1final,q2from21,q2from22,q2from2final,q2from31,q2from32,q2from3final,q1to11,q1to12,q1to1final,q1to21,q1to22,q1to2final,q1to31,q1to32,q1to3final,q2to11,q2to12,q2to1final,q2to21,q2to22,q2to2final,q2to31,q2to32,q2to3final,q11check,q12check,q13check,q21check,q22check,q23check,dummy1week1,dummy1week2,dummy1week3,dummy1week4,dummy1week5,dummy1week6,dummy1week7,dummy1week8,dummy1week9,dummy1week10,dummy1week11,dummy1week12,dummy1week13,dummy1week14,dummy1week15,dummy1week16,dummy1week17,dummy1week18,dummy1week19,dummy1week20,dummy1week21,dummy1week22,dummy1week23,dummy1week24,dummy1week25,dummy1week26,dummy1week27,dummy1week28,dummy1week29,dummy1week30,dummy1week31,dummy1week32,dummy1week33,dummy1week34,dummy1week35,dummy1week36,dummy1week37,dummy1week38,dummy1week39,dummy1week40,dummy1week41,dummy1week42,dummy1week43,dummy1week44,dummy1week45,dummy1week46,dummy1week47,dummy1week48,dummy2week1,dummy2week2,dummy2week3,dummy2week4,dummy2week5,dummy2week6,dummy2week7,dummy2week8,dummy2week9,dummy2week10,dummy2week11,dummy2week12,dummy2week13,dummy2week14,dummy2week15,dummy2week16,dummy2week17,dummy2week18,dummy2week19,dummy2week20,dummy2week21,dummy2week22,dummy2week23,dummy2week24,dummy2week25,dummy2week26,dummy2week27,dummy2week28,dummy2week29,dummy2week30,dummy2week31,dummy2week32,dummy2week33,dummy2week34,dummy2week35,dummy2week36,dummy2week37,dummy2week38,dummy2week39,dummy2week40,dummy2week41,dummy2week42,dummy2week43,dummy2week44,dummy2week45,dummy2week46,dummy2week47,dummy2week48,q5season1from_day,q5season1fromfinal,q5season1to_day,q5season1tofinal,q5season2from_day,q5season2fromfinal,q5season2to_day,q5season2tofinal,q5season3from_day,q5season3fromfinal,q5season3to_day,q5season3tofinal,q6tillingseason1from_day,q6tillingseason1fromfinal,q6tillingseason1to_day,q6tillingseason1tofinal,q6seedingseason1from_day,q6seedingseason1fromfinal,q6seedingseason1to_day,q6seedingseason1tofinal,q6fertilizationseason1from_day,q6fertilizationseason1fromfinal,q6fertilizationseason1to_day,q6fertilizationseason1tofinal,q6harvestingseason1from_day,q6harvestingseason1fromfinal,q6harvestingseason1to_day,q6harvestingseason1tofinal,q6tillingseason2from_day,q6tillingseason2fromfinal,q6tillingseason2to_day,q6tillingseason2tofinal,q6seedingseason2from_day,q6seedingseason2fromfinal,q6seedingseason2to_day,q6seedingseason2tofinal,q6fertilizationseason2from_day,q6fertilizationseason2fromfinal,q6fertilizationseason2to_day,q6fertilizationseason2tofinal,q6harvestingseason2from_day,q6harvestingseason2fromfinal,q6harvestingseason2to_day,q6harvestingseason2tofinal,q7tillingseason1from_day,q7tillingseason1fromfinal,q7tillingseason1to_day,q7tillingseason1tofinal,q7seedingseason1from_day,q7seedingseason1fromfinal,q7seedingseason1to_day,q7seedingseason1tofinal,q7fertilizationseason1from_day,q7fertilizationseason1fromfinal,q7fertilizationseason1to_day,q7fertilizationseason1tofinal,q7harvestingseason1from_day,q7harvestingseason1fromfinal,q7harvestingseason1to_day,q7harvestingseason1tofinal,q7tillingseason2from_day,q7tillingseason2fromfinal,q7tillingseason2to_day,q7tillingseason2tofinal,q7seedingseason2from_day,q7seedingseason2fromfinal,q7seedingseason2to_day,q7seedingseason2tofinal,q7fertilizationseason2from_day,q7fertilizationseason2fromfinal,q7fertilizationseason2to_day,q7fertilizationseason2tofinal,q7harvestingseason2from_day,q7harvestingseason2fromfinal,q7harvestingseason2to_day,q7harvestingseason2tofinal,q5season1check,q5season2check,q6tillingseason1check,q6tillingseason2check,q6seedingseason1check,q6seedingseason2check,q6fertilizationseason1check,q6fertilizationseason2check,q6harvestingseason1check,q6harvestingseason2check,q7tillingseason1check,q7tillingseason2check,q7seedingseason1check,q7seedingseason2check,q7fertilizationseason1check,q7fertilizationseason2check,q7harvestingseason1check,q7harvestingseason2check,q8aggregate,q91_any,q92_any,q93_any,q94_any,q9_ngocount,q10_any,q10_postsp,q10_BDO_month,q10_BDO_year,q11_any,q11_postsp,q11_collector_month,q11_collector_year,q12_relwealth1,q12_relwealth2,q12_relwealth3,q13_relactivism1,q13_relactivism2,q13_relactivism3
64,Jan Last,May Last,,,,,June 3rd,Dec Last,,,,,Paddy,Mandia,Kolatha,,,,1,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,8-Jan,2007,Same,Same,In village,In village,In village,5-10km,10-20km,More than 50km,5-10km,Less than 3km,5-10km,5-10km,5-10km,More than 50km,Less than 10min,Less than 10min,Less than 10min,1-2hrs,2-3hrs,More than 3hrs,1-2hrs,30-45min,1-2hrs,1-2hrs,1-2hrs,1-2hrs,.,Orissa,24,11,7,4,5,3,1,4,4,,,,,,,6,3,23,,,,,,,5,4,20,,,,,,,12,4,48,,,,,,,16,,,25,,,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2416,1,2456,,,,,,,,,3,2416,31,2461,2,2458,31,2461,3,2451,1,2491,3,2438,1,2483,,,,,,,,,,,,,,,,,3,2416,31,2461,2,2458,4,2461,3,2451,1,2491,3,2438,1,2483,,,,,,,,,,,,,,,,,-12,,-7,,3,,40,,-7,,-7,,3,,40,,-7,,6,0,0,0,0,0,1,1,13,,1,1,,1,0,0,1,0,0,1
62,Jan Last,May 2nd,,,,,June Last,Dec 3rd,,,,,Paddy,Mandia,Kandula,Alasi,,,1,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,7-May,No,Poorer,Less,10-20km,In village,10-20km,10-20km,10-20km,More than 50km,10-20km,10-20km,10-20km,10-20km,10-20km,More than 50km,2-3hrs,Less than 10min,2-3hrs,2-3hrs,2-3hrs,More than 3hrs,2-3hrs,2-3hrs,2-3hrs,2-3hrs,2-3hrs,More than 3hrs,.,Orissa,24,11,7,4,10,3,1,4,4,,,,,,,6,4,24,,,,,,,5,2,18,,,,,,,12,3,47,,,,,,,14,,,23,,,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,30,2469,1,2483,,,,,,,,,3,2416,31,2461,3,2407,1,2452,3,2451,3,2494,3,2438,1,2483,,,,,,,,,,,,,,,,,3,2416,31,2461,3,2407,1,2452,3,2451,3,2494,3,2438,1,2483,,,,,,,,,,,,,,,,,14,,-7,,-7,,43,,-7,,-7,,-7,,43,,-7,,6,0,0,0,0,0,1,1,5,,0,0,,,0,1,0,0,1,0
61,Jan 1st,May Last,,,,,June 2nd,Dec Last,,,,,Paddy,Mandia,Kandula,Alasi,,,1,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,VIKAS,,,,7-Nov,No,Same,Same,5-10km,In village,3-5km,5-10km,5-10km,More than 50km,5-10km,3-5km,5-10km,5-10km,5-10km,More than 50km,1-2hrs,Less than 10min,45-60min,1-2hrs,1-2hrs,More than 3hrs,1-2hrs,45-60min,1-2hrs,1-2hrs,1-2hrs,More than 3hrs,.,Orissa,24,11,7,4,11,3,1,1,1,,,,,,,6,2,22,,,,,,,5,4,20,,,,,,,12,4,48,,,,,,,19,,,26,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,2469,31,2478,,,,,,,,,30,2417,31,2461,2,2458,31,2461,2,2449,2,2493,31,2439,31,2478,,,,,,,,,,,,,,,,,30,2417,31,2461,2,2458,4,2461,2,2449,2,2493,31,2439,31,2478,,,,,,,,,,,,,,,,,9,,-8,,3,,44,,-13,,-8,,3,,44,,-13,,6,1,0,0,0,1,1,1,11,,0,0,,,0,0,1,0,0,1
63,Jan Last,May Last,,,,,June 3rd,Jan 1st,,,,,Paddy,Mandia,Kandula,Janha,Kolatha,,1,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,7-Dec,8-Jan,Same,Same,Less than 3km,In village,Less than 3km,5-10km,10-20km,More than 50km,5-10km,5-10km,5-10km,,5-10km,More than 50km,30-45min,Less than 10min,30-45min,45-60min,1-2hrs,More than 3hrs,45-60min,45-60min,45-60min,45-60min,45-60min,More than 3hrs,.,Orissa,24,11,7,4,13,3,1,4,4,,,,,,,6,3,23,,,,,,,5,4,20,,,,,,,1,1,1,,,,,,,16,,,-22,,,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2468,1,2483,,,,,,,,,3,2416,31,2461,2,2458,31,2461,2,2449,30,2495,31,2439,1,2483,,,,,,,,,,,,,,,,,3,2416,31,2461,2,2458,4,2461,2,2449,30,2495,31,2439,1,2483,,,,,,,,,,,,,,,,,15,,-7,,3,,46,,-8,,-7,,3,,46,,-8,,6,0,0,0,0,0,1,1,12,,1,1,13,,0,0,1,0,0,1
53,Jan 3rd,May 2nd,,,,,June 1st,Dec 1st,,,,,Paddy,Alasi,Mandia,Janha,Black Gram,Green Gram,1,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,VIKAS,,,,8-Jan,2004,Richer,More,5-10km,In village,In village,10-20km,10-20km,More than 50km,10-20km,3-5km,3-5km,In village,,,45-60min,Less than 10min,Less than 10min,1-2hrs,1-2hrs,More than 3hrs,1-2hrs,45-60min,45-60min,Less than 10min,1-2hrs,More than 3hrs,.,Orissa,24,11,7,5,9,3,1,3,3,,,,,,,6,1,21,,,,,,,5,2,18,,,,,,,12,1,45,,,,,,,15,,,24,,,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,2468,1,2483,,,,,,,,,3,2416,31,2461,2,2458,31,2461,2,2449,3,2494,3,2438,30,2487,,,,,,,,,,,,,,,,,3,2416,31,2461,2,2458,4,2461,3,2451,3,2494,3,2438,30,2487,,,,,,,,,,,,,,,,,15,,-7,,3,,45,,-3,,-7,,3,,43,,-3,,7,1,0,0,0,1,1,1,13,,1,0,,-2,1,0,0,1,0,0
59,Jan Last,May 1st,,,,,June Last,Dec 3rd,,,,,Paddy,Mandia,Kandula,Alasi,,,1,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,ANKURAN,,,,8-Jan,No,Poorer,Less,10-20km,In village,Less than 3km,10-20km,10-20km,More than 50km,10-20km,Less than 3km,10-20km,10-20km,10-20km,More than 50km,1-2hrs,Less than 10min,45-60min,1-2hrs,1-2hrs,More than 3hrs,1-2hrs,45-60min,1-2hrs,1-2hrs,1-2hrs,More than 3hrs,.,Orissa,24,11,7,9,1,3,1,4,4,,,,,,,6,4,24,,,,,,,5,1,17,,,,,,,12,3,47,,,,,,,13,,,23,,,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,30,2469,31,2478,,,,,,,,,3,2416,31,2461,3,2407,1,2452,3,2451,1,2491,3,2438,1,2483,,,,,,,,,,,,,,,,,3,2416,31,2461,3,2407,31,2456,3,2451,1,2491,3,2438,1,2483,,,,,,,,,,,,,,,,,9,,-7,,-7,,40,,-7,,-7,,-3,,40,,-7,,7,1,0,0,0,1,1,1,13,,0,0,,,0,1,0,0,1,0
58,Jan Last,May 1st,,,,,June Last,Dec 3rd,,,,,Paddy,Mandia,Kandula,Alasi,,,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,ANKURAN,,,,8-Jan,No,Poorer,Less,10-20km,In village,Less than 3km,10-20km,10-20km,More than 50km,10-20km,Less than 3km,10-20km,10-20km,10-20km,More than 50km,1-2hrs,Less than 10min,30-45min,1-2hrs,1-2hrs,More than 3hrs,1-2hrs,30-45min,1-2hrs,1-2hrs,1-2hrs,More than 3hrs,.,Orissa,24,11,7,9,3,3,1,4,4,,,,,,,6,4,24,,,,,,,5,1,17,,,,,,,12,3,47,,,,,,,13,,,23,,,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,2468,3,2485,,,,,,,,,3,2416,31,2461,3,2407,1,2452,3,2451,2,2493,3,2438,1,2483,,,,,,,,,,,,,,,,,3,2416,31,2461,3,2407,31,2456,3,2451,2,2493,3,2438,1,2483,,,,,,,,,,,,,,,,,17,,-7,,-7,,42,,-7,,-7,,-3,,42,,-7,,8,1,0,0,0,1,1,1,13,,0,0,,,0,1,0,0,1,0
60,Jan Last,May 1st,,,,,June 2nd,Dec 1st,,,,,Paddy,Mandia,Kandula,Alasi,,,1,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,VIKAS,,,,8-Jan,No,Same,Same,10-20km,In village,Less than 3km,10-20km,10-20km,More than 50km,10-20km,Less than 3km,10-20km,10-20km,10-20km,More than 50km,1-2hrs,Less than 10min,30-45min,1-2hrs,1-2hrs,More than 3hrs,1-2hrs,30-45min,1-2hrs,1-2hrs,1-2hrs,More than 3hrs,.,Orissa,24,11,7,9,6,3,1,4,4,,,,,,,6,2,22,,,,,,,5,1,17,,,,,,,12,1,45,,,,,,,13,,,23,,,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,2468,31,2478,,,,,,,,,3,2416,31,2461,2,2458,31,2461,3,2451,2,2493,3,2438,31,2478,,,,,,,,,,,,,,,,,3,2416,31,2461,2,2458,4,2461,3,2451,2,2493,3,2438,31,2478,,,,,,,,,,,,,,,,,10,,-7,,3,,42,,-12,,-7,,3,,42,,-12,,6,1,0,0,0,1,1,1,13,,0,0,,,0,0,1,0,0,1
57,Jan 3rd,May 3rd,,,,,June 2nd,Dec Last,,,,,Paddy,Mandia,Kandula,Alasi,,,1,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,ANKURAN,,,,07.02.2008,No,Richer,More,10-20km,In village,In village,10-20km,10-20km,More than 50km,10-20km,In village,10-20km,10-20km,10-20km,More than 50km,1-2hrs,Less than 10min,Less than 10min,1-2hrs,1-2hrs,More than 3hrs,1-2hrs,Less than 10min,1-2hrs,1-2hrs,1-2hrs,More than 3hrs,.,Orissa,24,11,7,9,12,3,1,3,3,,,,,,,6,2,22,,,,,,,5,3,19,,,,,,,12,4,48,,,,,,,16,,,26,,,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2468,3,2485,,,,,,,,,3,2416,31,2461,2,2406,1,2452,2,2449,1,2491,3,2438,1,2483,,,,,,,,,,,,,,,,,3,2416,31,2461,2,2406,1,2452,2,2449,1,2491,3,2438,1,2483,,,,,,,,,,,,,,,,,17,,-7,,-6,,42,,-7,,-7,,-6,,42,,-7,,7,1,0,0,0,1,1,1,14,,0,0,,,1,0,0,1,0,0
70,Jan 2nd,May Last,,,,,June 2nd,Dec Last,,,,,Paddy,Mandia,Alasi,,,,1,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,7-Apr,No,Same,Same,3-5km,In village,3-5km,3-5km,3-5km,More than 50km,5-10km,5-10km,5-10km,3-5km,5-10km,More than 50km,30-45min,Less than 10min,30-45min,30-45min,30-45min,More than 3hrs,1-2hrs,1-2hrs,1-2hrs,30-45min,1-2hrs,More than 3hrs,.,Orissa,24,11,3,3,1,3,1,2,2,,,,,,,6,2,22,,,,,,,5,4,20,,,,,,,12,4,48,,,,,,,18,,,26,,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,2469,31,2478,,,,,,,,,3,2416,31,2461,2,2458,31,2461,2,2449,31,,3,2438,31,2478,,,,,,,,,,,,,,,,,3,2416,31,2461,2,2458,4,2461,2,2449,30,2495,3,2438,31,2478,,,,,,,,,,,,,,,,,9,,-7,,3,,,,-12,,-7,,3,,46,,-12,,6,0,0,0,0,0,1,1,4,,0,0,,,0,0,1,0,0,1
75,Jan 2nd,May Last,,,,,June 1st,Jan 1st,,,,,Paddy,Mandia,Suan,,,,1,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,7-May,No,Same,More,5-10km,In village,5-10km,5-10km,5-10km,More than 50km,5-10km,5-10km,5-10km,3-5km,5-10km,More than 50km,1-2hrs,45-60min,1-2hrs,1-2hrs,1-2hrs,More than 3hrs,1-2hrs,1-2hrs,1-2hrs,45-60min,1-2hrs,More than 3hrs,.,Orissa,24,11,3,4,1,3,1,2,2,,,,,,,6,1,21,,,,,,,5,4,20,,,,,,,1,1,1,,,,,,,18,,,-20,,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,2469,1,2483,,,,,,,,,30,2448,31,2461,2,2458,31,2461,1,2448,2,2493,3,2438,1,2483,,,,,,,,,,,,,,,,,30,2448,31,2461,2,2458,4,2461,2,2449,2,2493,3,2438,1,2483,,,,,,,,,,,,,,,,,14,,13,,3,,45,,-7,,13,,3,,44,,-7,,5,0,0,0,0,0,1,1,5,,0,0,,,0,0,1,1,0,0
74,Jan Last,May Last,,,,,July 1st,Jan 1st,,,,,Paddy,Mandia,Suan,,,,1,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,2001,No,Same,More,3-5km,In village,3-5km,3-5km,3-5km,More than 50km,3-5km,3-5km,3-5km,In village,3-5km,More than 50km,45-60min,20-30min,45-60min,45-60min,45-60min,More than 3hrs,45-60min,45-60min,45-60min,10-20min,45-60min,More than 3hrs,.,Orissa,24,11,3,4,2,3,1,4,4,,,,,,,7,1,25,,,,,,,5,4,20,,,,,,,1,1,1,,,,,,,16,,,-24,,,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2456,1,2483,,,,,,,,,30,2448,31,2461,2,2458,31,2461,1,2448,1,2491,3,2438,1,2483,,,,,,,,,,,,,,,,,30,2448,31,2461,2,2458,4,2461,2,2449,1,2491,3,2438,1,2483,,,,,,,,,,,,,,,,,27,,13,,3,,43,,-7,,13,,3,,42,,-7,,5,0,0,0,0,0,1,0,,-5,0,0,,,0,0,1,1,0,0
73,Jan Last,May Last,,,,,June 3rd,Dec Last,,,,,Paddy,Mandia,Suan,,,,1,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,7-May,No,Same,Same,Less than 3km,In village,In village,3-5km,5-10km,More than 50km,3-5km,3-5km,3-5km,3-5km,3-5km,More than 50km,20-30min,Less than 10min,Less than 10min,20-30min,45-60min,More than 3hrs,45-60min,45-60min,45-60min,45-60min,45-60min,More than 3hrs,.,Orissa,24,11,3,6,5,3,1,4,4,,,,,,,6,3,23,,,,,,,5,4,20,,,,,,,12,4,48,,,,,,,16,,,25,,,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,2469,1,2483,,,,,,,,,3,2416,31,2461,2,2458,31,2461,3,2451,1,2491,3,2438,1,2483,,,,,,,,,,,,,,,,,3,2416,31,2461,2,2458,4,2461,2,2449,1,2491,3,2438,1,2483,,,,,,,,,,,,,,,,,14,,-7,,3,,40,,-7,,-7,,3,,42,,-7,,6,0,0,0,0,0,1,1,5,,0,0,,,0,0,1,0,0,1
65,Jan Last,May Last,,,,,June 3rd,Dec Last,,,,,Paddy,Mandia,Suan,,,,1,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,2007,No,Same,Same,Less than 3km,In village,Less than 3km,Less than 3km,5-10km,More than 50km,3-5km,3-5km,3-5km,5-10km,5-10km,More than 50km,20-30min,Less than 10min,20-30min,45-60min,45-60min,More than 3hrs,30-45min,30-45min,30-45min,45-60min,45-60min,2-3hrs,.,Orissa,24,11,3,6,6,3,1,4,4,,,,,,,6,3,23,,,,,,,5,4,20,,,,,,,12,4,48,,,,,,,16,,,25,,,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,2469,31,2478,,,,,,,,,3,2416,31,2461,2,2458,31,2461,3,2451,2,2493,3,2438,1,2483,,,,,,,,,,,,,,,,,3,2416,31,2461,2,2458,4,2461,3,2451,2,2493,3,2438,1,2483,,,,,,,,,,,,,,,,,9,,-7,,3,,42,,-7,,-7,,3,,42,,-7,,6,0,0,0,0,0,1,1,,1,0,0,,,0,0,1,0,0,1
72,Jan 3rd,May Last,,,,,June 2nd,Dec Last,,,,,Paddy,Mandia,Alasi,,,,1,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,7-Dec,No,Same,Same,Less than 3km,In village,3-5km,5-10km,10-20km,More than 50km,Less than 3km,5-10km,Less than 3km,Less than 3km,Less than 3km,More than 50km,20-30min,Less than 10min,30-45min,1-2hrs,More than 3hrs,45-60min,45-60min,45-60min,45-60min,45-60min,45-60min,More than 3hrs,.,Orissa,24,11,3,6,7,3,1,3,3,,,,,,,6,2,22,,,,,,,5,4,20,,,,,,,12,4,48,,,,,,,17,,,26,,,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2468,1,2483,,,,,,,,,3,2416,31,2461,2,2458,31,2461,3,2451,1,2491,3,2438,1,2483,,,,,,,,,,,,,,,,,3,2416,31,2461,2,2458,4,2461,3,2451,1,2491,3,2438,1,2483,,,,,,,,,,,,,,,,,15,,-7,,3,,40,,-7,,-7,,3,,40,,-7,,7,0,0,0,0,0,1,1,12,,0,0,,,0,0,1,0,0,1
69,Jan 1st,May 3rd,,,,,June,Dec 3rd,,,,,Paddy,Mandia,Alasi,,,,1,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,8-Jan,1997,Same,Less,10-20km,In village,In village,10-20km,20-30km,More than 50km,10-20km,3-5km,10-20km,3-5km,30-50km,More than 50km,1-2hrs,Less than 10min,Less than 10min,1-2hrs,2-3hrs,More than 3hrs,1-2hrs,30-45min,1-2hrs,45-60min,More than 3hrs,More than 3hrs,.,Orissa,24,11,3,8,2,3,1,1,1,,,,,,,6,1,21,,,,,,,5,3,19,,,,,,,12,3,47,,,,,,,18,,,26,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,30,2469,31,2478,,,,,,,,,3,2416,31,2461,2,2458,31,2461,2,2449,1,2491,3,2438,31,2478,,,,,,,,,,,,,,,,,3,2416,31,2461,2,2458,4,2461,2,2449,1,2491,3,2438,31,2478,,,,,,,,,,,,,,,,,9,,-7,,3,,42,,-12,,-7,,3,,42,,-12,,5,0,0,0,0,0,1,1,13,,1,0,,-9,0,0,1,0,1,0
